SOURCE_IND,STATE_NAME,COMPANY_NAME,BRKR_DISTRICT_CODE,BRKR_DISTRICT_NAME,BRKR_TAX_DIST_CODE,BRKR_TAX_DIST_NAME,SUBSTATION_ID,SUBSTATION_NAME,SUB_NUMBER,MASTER_CDF,FEEDER_NUMBER,OPERATING_VOLTAGE,EFFECTIVE_KV_CLASS,CIRCUIT_USE,CONSTRUCTION_CLASS,TOT_CKT_LNGTH_FT,TOT_CKT_LNGTH_MI,TOT_OH_LNGTH_FT,TOT_OH_LNGTH_MI,TOT_UG_LNGTH_FT,TOT_UG_LNGTH_MI,TOT_3PHS_LNGTH_FT,TOT_3PHS_OH_LNGTH_FT,TOT_3PHE_UG_LNGTH_FT,TOT_5KV_LNGTH_FT,TOT_5KV_OH_3PHS_LNGTH_FT,TOT_5KV_OH_LNGTH,TOT_5KV_OH_OT_LNGTH_FT,TOT_5KV_UG_3PHS_LNGTH_FT,TOT_5KV_UG_OT_LNGTH_FT,TOT_15KV_LNGTH_FT,TOT_15KV_OH_3_PHS_LNGTH_FT,TOT_15KV_OH_LNGTH_FT,TOT_15KV_OH_OT_LNGTH_FT,TOT_15KV_UG_3PHS_LNGTH_FT,TOT_15KV_UG_OT_LNGTH_FT,TOT_OVR15KV_LNGTH_FT,TOT_OVR15KV_OH_3PHS_LNGTH_FT,TOT_OVR15KV_OH_LNGTH,TOT_OVR15KV_OH_OT_LNGTH_FT,TOT_OVR15KV_UG_3PHS_LNGTH_FT,TOT_OVR15KV_UG_OT_LNGTH_FT,CUSTOMERS_SERVED,BREAKER_SETTING,TRA_NOM_CA,SUB_NOM_VOLTGE,SUB_TAX_DIST,EAP_SUB_ID,SUB_STR_ADDRESS,STA_CONFIG,STA_REGLTN,SUB_LONG,SUB_LAT,SUB_GPS_DATE,TBL_LOAD_DATE
NE,Rhode Island,Narragansett Electric,53,Capital,0644,Woonsocket,272986434,RIVERSIDE,108,49_53_108W55,108W55,13.8,15000.0,Distribution,OH,20816.0,3.94,17345.0,3.29,3471.0,0.66,18975.0,15504.0,3471.0,0.0,0.0,0.0,0.0,0.0,0.0,20816.0,15504.0,17345.0,1841.0,3471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,,0.0,0.0,0644,53-0108,"1000 FLORENCE DR EXTENSION, WOONSOCKET, RI",,,-71.506973,42.004397999999995,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0644,Woonsocket,272986434,RIVERSIDE,108,49_53_108W60,108W60,13.8,15000.0,Distribution,OH,8989.0,1.7,8803.0,1.67,186.0,0.04,8989.0,8803.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,8989.0,8803.0,8803.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,,0.0,0.0,0644,53-0108,"1000 FLORENCE DR EXTENSION, WOONSOCKET, RI",,,-71.506973,42.004397999999995,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0644,Woonsocket,272986434,RIVERSIDE,108,49_53_108W61,108W61,13.8,15000.0,Distribution,OH,46173.0,8.74,45750.0,8.66,423.0,0.08,22776.0,22353.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,45994.0,22306.0,45571.0,23265.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359.0,,0.0,0.0,0644,53-0108,"1000 FLORENCE DR EXTENSION, WOONSOCKET, RI",,,-71.506973,42.004397999999995,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0644,Woonsocket,272986434,RIVERSIDE,108,49_53_108W62,108W62,13.8,15000.0,Distribution,Mixed,33954.0,6.43,26120.0,4.95,7834.0,1.48,21111.0,13468.0,7643.0,0.0,0.0,0.0,0.0,0.0,0.0,33954.0,13468.0,26120.0,12652.0,7643.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.0,,0.0,0.0,0644,53-0108,"1000 FLORENCE DR EXTENSION, WOONSOCKET, RI",,,-71.506973,42.004397999999995,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0623,Bristol,272986060,BRISTOL,51,49_53_51F3,51F3,12.47,15000.0,Distribution,OH,116080.0,21.98,99368.0,18.82,16712.0,3.17,62323.0,55537.0,6786.0,0.0,0.0,0.0,0.0,0.0,0.0,116080.0,55537.0,99368.0,43831.0,6786.0,9901.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.0,,0.0,0.0,0623,53-51F1,"99 GOODING AVE, BRISTOL, RI",,,-71.26823399999999,41.694503999999995,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0603,East Providence,272986067,KENTS CORNER,47,49_53_47J1,47J1,4.16,5000.0,Distribution,OH,1556.0,0.29,1556.0,0.29,0.0,0.0,1556.0,1556.0,0.0,1556.0,1556.0,1556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0603,53-0047,"54 HILTON AVENUE, EAST PROVIDENCE, RI",,,-71.34539,41.76107,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0603,East Providence,272986067,KENTS CORNER,47,49_53_47J2,47J2,4.16,5000.0,Distribution,OH,29629.0,5.61,28799.0,5.45,830.0,0.16,9379.0,9089.0,290.0,29629.0,9089.0,28799.0,19710.0,290.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,,0.0,0.0,0603,53-0047,"54 HILTON AVENUE, EAST PROVIDENCE, RI",,,-71.34539,41.76107,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0603,East Providence,272986067,KENTS CORNER,47,49_53_47J3,47J3,4.16,5000.0,Distribution,OH,32541.0,6.16,32317.0,6.12,224.0,0.04,13490.0,13266.0,224.0,31854.0,13266.0,31630.0,18364.0,224.0,0.0,687.0,0.0,687.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,,0.0,0.0,0603,53-0047,"54 HILTON AVENUE, EAST PROVIDENCE, RI",,,-71.34539,41.76107,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0603,East Providence,272986067,KENTS CORNER,47,49_53_47J4,47J4,4.16,5000.0,Distribution,OH,27336.0,5.18,25411.0,4.8100000000000005,1925.0,0.36,9042.0,8885.0,157.0,27203.0,8752.0,25278.0,16526.0,157.0,1768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,,0.0,0.0,0603,53-0047,"54 HILTON AVENUE, EAST PROVIDENCE, RI",,,-71.34539,41.76107,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0621,Warren,272986076,WARREN,5,49_53_2291,2291,23.0,20000.0,Sub-Transmission,OH,30099.0,5.7,29134.0,5.5200000000000005,965.0,0.18,30099.0,29134.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30099.0,29134.0,29134.0,0.0,965.0,0.0,0.0,,0.0,0.0,0621,53-0005,"34 NORBERT ST, WARREN, RI",,,-71.281555,41.733669,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0621,Warren,272986076,WARREN,5,49_53_2295,2295,23.0,20000.0,Sub-Transmission,OH,19461.0,3.69,19461.0,3.69,0.0,0.0,19461.0,19461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19461.0,19461.0,19461.0,0.0,0.0,0.0,2.0,,0.0,0.0,0621,53-0005,"34 NORBERT ST, WARREN, RI",,,-71.281555,41.733669,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0621,Warren,272986076,WARREN,5,49_53_5F1,5F1,12.47,15000.0,Distribution,OH,143086.0,27.1,132092.0,25.02,10994.0,2.08,50495.0,49314.0,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,143086.0,49314.0,132092.0,82778.0,1181.0,9813.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,,0.0,0.0,0621,53-0005,"34 NORBERT ST, WARREN, RI",,,-71.281555,41.733669,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0621,Warren,272986076,WARREN,5,49_53_5F2,5F2,12.47,15000.0,Distribution,OH,148757.0,28.17,135031.0,25.57,13726.0,2.6,60702.0,58099.0,2603.0,0.0,0.0,0.0,0.0,0.0,0.0,147511.0,58099.0,133785.0,75686.0,2603.0,11123.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.0,,0.0,0.0,0621,53-0005,"34 NORBERT ST, WARREN, RI",,,-71.281555,41.733669,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0621,Warren,272986076,WARREN,5,49_53_5F3,5F3,12.47,15000.0,Distribution,OH,119784.0,22.69,108348.0,20.52,11436.0,2.17,45015.0,40352.0,4663.0,0.0,0.0,0.0,0.0,0.0,0.0,119784.0,40352.0,108348.0,67996.0,4663.0,6773.0,0.0,0.0,0.0,0.0,0.0,0.0,2443.0,,0.0,0.0,0621,53-0005,"34 NORBERT ST, WARREN, RI",,,-71.281555,41.733669,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0621,Warren,272986076,WARREN,5,49_53_5F4,5F4,12.47,15000.0,Distribution,Mixed,142328.0,26.96,100752.0,19.080000000000002,41576.0,7.87,48365.0,33734.0,14631.0,271.0,0.0,0.0,0.0,0.0,271.0,142057.0,33734.0,100752.0,66515.0,14631.0,26674.0,0.0,0.0,0.0,0.0,0.0,0.0,3495.0,,0.0,0.0,0621,53-0005,"34 NORBERT ST, WARREN, RI",,,-71.281555,41.733669,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0607,Smithfield,272986101,FARNUM PIKE,23,49_53_23F1,23F1,12.47,15000.0,Distribution,OH,94058.0,17.81,80646.0,15.27,13412.0,2.54,42135.0,37285.0,4850.0,0.0,0.0,0.0,0.0,0.0,0.0,94058.0,37285.0,80646.0,43361.0,4850.0,8562.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.0,,0.0,0.0,0607,53-0023,"231 Farnum Pike Rd.,Smithfield,RI",,,0.0,0.0,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0607,Smithfield,272986101,FARNUM PIKE,23,49_53_23F2,23F2,12.47,15000.0,Distribution,OH,149953.0,28.400000000000002,123179.0,23.330000000000002,26774.0,5.07,64565.0,57585.0,6980.0,43.0,43.0,43.0,0.0,0.0,0.0,149730.0,57362.0,122956.0,65594.0,6980.0,19794.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,,0.0,0.0,0607,53-0023,"231 Farnum Pike Rd.,Smithfield,RI",,,0.0,0.0,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0607,Smithfield,272986101,FARNUM PIKE,23,49_53_23F3,23F3,12.47,15000.0,Distribution,Mixed,182593.0,34.58,139120.0,26.35,43473.0,8.23,59190.0,56397.0,2793.0,0.0,0.0,0.0,0.0,0.0,0.0,182593.0,56397.0,139120.0,82723.0,2793.0,40680.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.0,,0.0,0.0,0607,53-0023,"231 Farnum Pike Rd.,Smithfield,RI",,,0.0,0.0,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0607,Smithfield,272986101,FARNUM PIKE,23,49_53_23F4,23F4,12.47,15000.0,Distribution,Mixed,56501.0,10.700000000000001,28979.0,5.49,27522.0,5.21,38847.0,17352.0,21495.0,0.0,0.0,0.0,0.0,0.0,0.0,56118.0,17352.0,28596.0,11244.0,21495.0,6027.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,,0.0,0.0,0607,53-0023,"231 Farnum Pike Rd.,Smithfield,RI",,,0.0,0.0,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0607,Smithfield,272986101,FARNUM PIKE,23,49_53_23F5,23F5,12.47,15000.0,Distribution,Mixed,26746.0,5.07,12371.0,2.34,14375.0,2.72,25826.0,11932.0,13894.0,0.0,0.0,0.0,0.0,0.0,0.0,26746.0,11932.0,12371.0,439.0,13894.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,0.0,0.0,0607,53-0023,"231 Farnum Pike Rd.,Smithfield,RI",,,0.0,0.0,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0607,Smithfield,272986101,FARNUM PIKE,23,49_53_23F6,23F6,12.47,15000.0,Distribution,OH,134607.0,25.490000000000002,112216.0,21.25,22391.0,4.24,58868.0,53502.0,5366.0,0.0,0.0,0.0,0.0,0.0,0.0,134391.0,53502.0,112000.0,58498.0,5366.0,17025.0,0.0,0.0,0.0,0.0,0.0,0.0,2954.0,,0.0,0.0,0607,53-0023,"231 Farnum Pike Rd.,Smithfield,RI",,,0.0,0.0,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0607,Smithfield,272986113,PUTNAM PIKE,38,49_53_38F1,38F1,12.47,15000.0,Distribution,OH,433671.0,82.13,401397.0,76.02,32274.0,6.11,112362.0,110355.0,2007.0,47940.0,251.0,44928.0,44677.0,0.0,3012.0,385423.0,109796.0,356161.0,246365.0,2007.0,27255.0,0.0,0.0,0.0,0.0,0.0,0.0,3078.0,,0.0,0.0,0607,53-0038,ROME POINT TRANSMISSION #4,,,0.0,0.0,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0607,Smithfield,272986113,PUTNAM PIKE,38,49_53_38F2,38F2,12.47,15000.0,Distribution,OH,40325.0,7.640000000000001,34575.0,6.55,5750.0,1.09,31987.0,26237.0,5750.0,0.0,0.0,0.0,0.0,0.0,0.0,40325.0,26237.0,34575.0,8338.0,5750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,,0.0,0.0,0607,53-0038,ROME POINT TRANSMISSION #4,,,0.0,0.0,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0607,Smithfield,272986113,PUTNAM PIKE,38,49_53_38F3,38F3,12.47,15000.0,Distribution,OH,112956.0,21.39,96445.0,18.27,16511.0,3.13,45372.0,35422.0,9950.0,0.0,0.0,0.0,0.0,0.0,0.0,112956.0,35422.0,96445.0,61023.0,9950.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,,0.0,0.0,0607,53-0038,ROME POINT TRANSMISSION #4,,,0.0,0.0,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0607,Smithfield,272986113,PUTNAM PIKE,38,49_53_38F4,38F4,12.47,15000.0,Distribution,OH,115314.0,21.84,111601.0,21.14,3713.0,0.7000000000000001,47364.0,45560.0,1804.0,0.0,0.0,0.0,0.0,0.0,0.0,115314.0,45560.0,111601.0,66041.0,1804.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,,0.0,0.0,0607,53-0038,ROME POINT TRANSMISSION #4,,,0.0,0.0,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0607,Smithfield,272986113,PUTNAM PIKE,38,49_53_38F5,38F5,12.47,15000.0,Distribution,OH,124972.0,23.67,109171.0,20.68,15801.0,2.99,27103.0,24569.0,2534.0,0.0,0.0,0.0,0.0,0.0,0.0,124972.0,24569.0,109171.0,84602.0,2534.0,13267.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.0,,0.0,0.0,0607,53-0038,ROME POINT TRANSMISSION #4,,,0.0,0.0,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0607,Smithfield,272986113,PUTNAM PIKE,38,49_53_38F6,38F6,12.47,15000.0,Distribution,OH,92617.0,17.54,89586.0,16.97,3031.0,0.5700000000000001,32807.0,29947.0,2860.0,9265.0,1094.0,9265.0,8171.0,0.0,0.0,83352.0,28853.0,80321.0,51468.0,2860.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,2749.0,,0.0,0.0,0607,53-0038,ROME POINT TRANSMISSION #4,,,0.0,0.0,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0645,Lincoln,272986154,WASHINGTON,126,49_53_126W40,126W40,13.8,15000.0,Distribution,OH,35017.0,6.63,30495.0,5.78,4522.0,0.86,22330.0,19585.0,2745.0,0.0,0.0,0.0,0.0,0.0,0.0,35017.0,19585.0,30495.0,10910.0,2745.0,1777.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,,0.0,0.0,0645,53,"642 GEORGE WASHINGTON HWY, LINCOLN, RI",,,-71.458252,41.936081,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0645,Lincoln,272986154,WASHINGTON,126,49_53_126W41,126W41,13.8,15000.0,Distribution,OH,201441.0,38.15,170945.0,32.38,30496.0,5.78,71133.0,58847.0,12286.0,0.0,0.0,0.0,0.0,0.0,0.0,201441.0,58847.0,170945.0,112098.0,12286.0,18210.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,,0.0,0.0,0645,53,"642 GEORGE WASHINGTON HWY, LINCOLN, RI",,,-71.458252,41.936081,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0645,Lincoln,272986154,WASHINGTON,126,49_53_126W42,126W42,13.8,15000.0,Distribution,Mixed,68516.0,12.98,53194.0,10.07,15322.0,2.9,52335.0,40568.0,11767.0,0.0,0.0,0.0,0.0,0.0,0.0,68516.0,40568.0,53194.0,12626.0,11767.0,3555.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,,0.0,0.0,0645,53,"642 GEORGE WASHINGTON HWY, LINCOLN, RI",,,-71.458252,41.936081,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0645,Lincoln,272986154,WASHINGTON,126,49_53_126W50,126W50,13.8,15000.0,Distribution,Mixed,173566.0,32.87,113842.0,21.56,59724.0,11.31,70835.0,58687.0,12148.0,0.0,0.0,0.0,0.0,0.0,0.0,173566.0,58687.0,113842.0,55155.0,12148.0,47576.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.0,,0.0,0.0,0645,53,"642 GEORGE WASHINGTON HWY, LINCOLN, RI",,,-71.458252,41.936081,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0645,Lincoln,272986154,WASHINGTON,126,49_53_126W51,126W51,13.8,15000.0,Distribution,OH,170755.0,32.34,143362.0,27.150000000000002,27393.0,5.19,61345.0,48542.0,12803.0,30.0,30.0,30.0,0.0,0.0,0.0,170725.0,48512.0,143332.0,94820.0,12803.0,14590.0,0.0,0.0,0.0,0.0,0.0,0.0,2455.0,,0.0,0.0,0645,53,"642 GEORGE WASHINGTON HWY, LINCOLN, RI",,,-71.458252,41.936081,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0645,Lincoln,272986154,WASHINGTON,126,49_53_126W53,126W53,13.8,15000.0,Distribution,UG,2689.0,0.51,0.0,0.0,2689.0,0.51,2689.0,0.0,2689.0,0.0,0.0,0.0,0.0,0.0,0.0,2689.0,0.0,0.0,0.0,2689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0645,53,"642 GEORGE WASHINGTON HWY, LINCOLN, RI",,,-71.458252,41.936081,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,53,Capital,0645,Lincoln,272986154,WASHINGTON,126,49_53_126W54,126W54,13.8,15000.0,Distribution,Mixed,106032.0,20.080000000000002,66058.0,12.51,39974.0,7.57,43232.0,38731.0,4501.0,0.0,0.0,0.0,0.0,0.0,0.0,106032.0,38731.0,66058.0,27327.0,4501.0,35473.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,,0.0,0.0,0645,53,"642 GEORGE WASHINGTON HWY, LINCOLN, RI",,,-71.458252,41.936081,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0608,West Warwick,272986164,ARCTIC,49,49_56_49J4,49J4,4.16,5000.0,Distribution,OH,14294.0,2.71,13141.0,2.49,1153.0,0.22,9930.0,8777.0,1153.0,14294.0,8777.0,13141.0,4364.0,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,,0.0,0.0,0608,56-0049,"56 GOUGH AVE, WEST WARWICK, RI",,,-71.526573,41.708892999999996,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0605,Warwick,272986168,NATICK,29,49_56_29F1,29F1,12.47,15000.0,Distribution,Mixed,177680.0,33.65,137903.0,26.12,39777.0,7.53,68446.0,66117.0,2329.0,54401.0,24462.0,53947.0,29485.0,454.0,0.0,123279.0,41655.0,83956.0,42256.0,1875.0,37448.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,,0.0,0.0,0605,56-0029,"19 COMMONWEALTH AVE, WARWICK, RI",,,-71.485092,41.718464,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0605,Warwick,272986168,NATICK,29,49_56_29F2,29F2,12.47,15000.0,Distribution,Mixed,22741.0,4.3100000000000005,17424.0,3.3000000000000003,5317.0,1.01,21262.0,15945.0,5317.0,0.0,0.0,0.0,0.0,0.0,0.0,22741.0,15945.0,17424.0,1479.0,5317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,,0.0,0.0,0605,56-0029,"19 COMMONWEALTH AVE, WARWICK, RI",,,-71.485092,41.718464,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0605,Warwick,272986172,DRUMROCK,14,49_56_14F1,14F1,12.47,15000.0,Distribution,OH,114889.0,21.76,111937.0,21.2,2952.0,0.56,45143.0,43240.0,1903.0,0.0,0.0,0.0,0.0,0.0,0.0,114889.0,43240.0,111937.0,68697.0,1903.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,2424.0,,0.0,0.0,0605,56-0014,"344 CENTREVILLE RD, WARWICK, RI",,,-71.472977,41.696934,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0605,Warwick,272986172,DRUMROCK,14,49_56_14F2,14F2,12.47,15000.0,Distribution,OH,70345.0,13.32,60599.0,11.48,9746.0,1.85,38627.0,30099.0,8528.0,0.0,0.0,0.0,0.0,0.0,0.0,70345.0,30099.0,60599.0,30500.0,8528.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.0,,0.0,0.0,0605,56-0014,"344 CENTREVILLE RD, WARWICK, RI",,,-71.472977,41.696934,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0605,Warwick,272986172,DRUMROCK,14,49_56_14F3,14F3,12.47,15000.0,Distribution,Mixed,69008.0,13.07,52034.0,9.85,16974.0,3.21,38973.0,31177.0,7796.0,0.0,0.0,0.0,0.0,0.0,0.0,69008.0,31177.0,52034.0,20857.0,7796.0,9178.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,,0.0,0.0,0605,56-0014,"344 CENTREVILLE RD, WARWICK, RI",,,-71.472977,41.696934,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0605,Warwick,272986172,DRUMROCK,14,49_56_14F4,14F4,12.47,15000.0,Distribution,Mixed,59884.0,11.34,37780.0,7.16,22104.0,4.19,49910.0,28368.0,21542.0,0.0,0.0,0.0,0.0,0.0,0.0,59688.0,28368.0,37584.0,9216.0,21542.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0,,0.0,0.0,0605,56-0014,"344 CENTREVILLE RD, WARWICK, RI",,,-71.472977,41.696934,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0605,Warwick,272986172,DRUMROCK,14,49_56_2222,2222,23.0,20000.0,Sub-Transmission,OH,41046.0,7.7700000000000005,40308.0,7.63,738.0,0.14,41046.0,40308.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36177.0,35439.0,35439.0,0.0,738.0,0.0,2.0,,0.0,0.0,0605,56-0014,"344 CENTREVILLE RD, WARWICK, RI",,,-71.472977,41.696934,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0605,Warwick,272986172,DRUMROCK,14,49_56_2224,2224,23.0,20000.0,Distribution,OH,27808.0,5.2700000000000005,27756.0,5.26,52.0,0.01,27808.0,27756.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,189.0,189.0,0.0,0.0,0.0,27619.0,27567.0,27567.0,0.0,52.0,0.0,3.0,,0.0,0.0,0605,56-0014,"344 CENTREVILLE RD, WARWICK, RI",,,-71.472977,41.696934,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0605,Warwick,272986172,DRUMROCK,14,49_56_2230,2230,23.0,20000.0,Sub-Transmission,OH,72541.0,13.74,72541.0,13.74,0.0,0.0,72541.0,72541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,72.0,0.0,0.0,0.0,65273.0,65273.0,65273.0,0.0,0.0,0.0,1.0,,0.0,0.0,0605,56-0014,"344 CENTREVILLE RD, WARWICK, RI",,,-71.472977,41.696934,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0605,Warwick,272986172,DRUMROCK,14,49_56_2232,2232,23.0,20000.0,Sub-Transmission,Mixed,130782.0,24.77,86264.0,16.34,44518.0,8.43,130782.0,86264.0,44518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130782.0,86264.0,86264.0,0.0,44518.0,0.0,0.0,,0.0,0.0,0605,56-0014,"344 CENTREVILLE RD, WARWICK, RI",,,-71.472977,41.696934,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0605,Warwick,272986172,DRUMROCK,14,49_56_2262,2262,23.0,20000.0,Sub-Transmission,OH,23189.0,4.39,23189.0,4.39,0.0,0.0,23189.0,23189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18764.0,18764.0,18764.0,0.0,0.0,0.0,,,0.0,0.0,0605,56-0014,"344 CENTREVILLE RD, WARWICK, RI",,,-71.472977,41.696934,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0605,Warwick,272986172,DRUMROCK,14,49_56_2264,2264,23.0,20000.0,Sub-Transmission,OH,6145.0,1.16,6145.0,1.16,0.0,0.0,6145.0,6145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6145.0,6145.0,6145.0,0.0,0.0,0.0,,,0.0,0.0,0605,56-0014,"344 CENTREVILLE RD, WARWICK, RI",,,-71.472977,41.696934,,2019-07-23 04:16:29
NE,Rhode Island,Narragansett Electric,56,Coastal,0605,Warwick,272986172,DRUMROCK,14,49_56_2266,2266,23.0,20000.0,Sub-Transmission,OH,13637.0,2.58,13637.0,2.58,0.0,0.0,13637.0,13637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13637.0,13637.0,13637.0,0.0,0.0,0.0,,,0.0,0.0,0605,56-0014,"344 CENTREVILLE RD, WARWICK, RI",,,-71.472977,41.696934,,2019-07-23 04:16:29
